Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
2014.00,42315.00,Petrol,Manual,First,18.5 ,1197,82.9,5.00,4790.00
2015.00,22001.00,CNG,Manual,First,26.6,998,58.16,5.00,3650.00
2016.00,84580.00,Diesel,Manual,First,26.0 ,1498,98.6,5.00,6830.00
2002.00,75000.00,Petrol,Manual,First,16.1 ,796,37,4.00,510.00
2006.00,85000.00,Petrol,Manual,Second,13.8 ,1299,70,5.00,690.00
2015.00,24296.00,Petrol,Manual,First,20.85 ,1197,83.14,5.00,4650.00
2014.00,40000.00,Petrol,Manual,First,16.8 ,1497,116.3,5.00,6490.00
2009.00,64514.00,Diesel,Manual,First,16.8 ,1493,110,5.00,2900.00
2016.00,35000.00,Petrol,Manual,First,17.01 ,1591,121.3,5.00,7400.00
2016.00,41000.00,Petrol,Manual,Second,25.17 ,799,53.3,5.00,3250.00
2008.00,60123.00,Petrol,Manual,Second,18.9 ,998,67.1,5.00,1950.00
2015.00,53000.00,Petrol,Manual,Second,18.9 ,1197,82,5.00,4000.00
2017.00,9000.00,Petrol,Manual,First,18.6 ,1197,81.83,5.00,6850.00
2015.00,53497.00,Petrol,Manual,First,18.0 ,1198,86.7,5.00,5450.00
2007.00,68000.00,Diesel,Manual,First,17.8 ,1399,68,5.00,1990.00
2014.00,65000.00,Diesel,Automatic,First,19.08 ,1582,126.32,5.00,8990.00
2014.00,45155.00,Diesel,Manual,First,23.59 ,1364,67.04,5.00,6500.00
2018.00,20026.00,Petrol,Automatic,First,19.0 ,1199,88.7,5.00,9270.00
2015.00,60000.00,Diesel,Manual,First,23.9 ,1582,126.2,5.00,6990.00
2019.00,15976.00,Diesel,Automatic,First,17.9 ,2143,136,5.00,36760.00
2017.00,30523.00,Petrol,Automatic,First,14.7 ,1798,177.5,5.00,17080.00
2013.00,26300.00,Diesel,Manual,First,25.44 ,936,57.6,5.00,2800.00
2011.00,66000.00,Diesel,Manual,First,22.07 ,1199,73.9,5.00,2490.00
2016.00,70000.00,Diesel,Manual,First,23.65 ,1248,88.5,5.00,8850.00
2011.00,46000.00,Petrol,Manual,First,16.8 ,1497,116.3,5.00,4150.00
2017.00,28000.00,Diesel,Manual,First,20.64 ,1498,108.5,5.00,10000.00
2017.00,46000.00,Petrol,Manual,First,18.9 ,1197,81.86,5.00,4750.00
2017.00,33000.00,Petrol,Automatic,First,24.04 ,999,67,5.00,3200.00
2017.00,27718.00,Petrol,Manual,First,22.74 ,796,47.3,5.00,3280.00
2013.00,58000.00,Petrol,Manual,First,15.8 ,1499,110,5.00,7500.00
2018.00,33150.00,Petrol,Manual,First,21.4 ,1197,83.1,5.00,7390.00
2013.00,77000.00,Diesel,Manual,First,23.2 ,1248,73.94,5.00,3650.00
2007.00,70000.00,Diesel,Automatic,First,11.0 ,2987,198.5,5.00,11000.00
2012.00,97000.00,Diesel,Manual,First,23.2 ,1248,73.94,5.00,3000.00
2012.00,75300.00,Diesel,Manual,Second,25.44 ,936,57.6,5.00,2250.00
2010.00,69918.00,Petrol,Manual,First,15.5 ,1586,103.3,5.00,2830.00
2019.00,4721.00,Petrol,Manual,First,14.0 ,796,35,5.00,4110.00
2014.00,39163.00,Diesel,Manual,First,13.5 ,2477,178,7.00,14700.00
2013.00,80000.00,Petrol,Automatic,First,13.0 ,2987,210,5.00,25000.00
2015.00,66000.00,Diesel,Manual,First,25.44 ,936,56.3,5.00,2350.00
2017.00,36154.00,Diesel,Manual,Second,25.83 ,1498,99,5.00,6410.00
2012.00,34000.00,Petrol,Manual,First,17.4 ,1497,117.3,5.00,5750.00
2016.00,60000.00,Diesel,Automatic,Second,17.9 ,2143,136,5.00,17550.00
2015.00,32000.00,Diesel,Manual,First,21.38 ,1396,88.7,5.00,10250.00
2012.00,79985.00,Diesel,Manual,First,17.8 ,1399,67,5.00,3160.00
2014.00,37600.00,Diesel,Automatic,Second,16.55 ,1968,147.51,5.00,22500.00
2015.00,31965.00,Petrol,Manual,First,19.81 ,1086,68.05,5.00,3550.00
2010.00,70749.00,Petrol,Automatic,First,12.05 ,1995,154,5.00,9860.00
2013.00,38000.00,Diesel,Automatic,First,16.46 ,2993,258,5.00,45000.00
2017.00,41534.00,Petrol,Manual,First,17.01 ,1591,121.3,5.00,7990.00
2017.00,54455.00,Diesel,Automatic,First,22.0 ,1498,108.495,5.00,6500.00
2007.00,42000.00,Petrol,Manual,First,14.49 ,1399,92.7,5.00,750.00
2018.00,52073.00,Diesel,Manual,Second,18.3 ,1991,147.9,5.00,9870.00
2018.00,40175.00,Diesel,Manual,Second,22.54 ,1396,88.73,5.00,6360.00
2017.00,16503.00,Petrol,Automatic,First,16.0 ,1497,117.3,7.00,9500.00
2017.00,15029.00,Petrol,Manual,First,19.1 ,1197,82,5.00,6050.00
2013.00,26200.00,CNG,Manual,First,30.46,796,47.3,5.00,2150.00
2015.00,76362.00,Diesel,Manual,First,24.0 ,1120,70,5.00,5500.00
2007.00,18700.00,Petrol,Manual,Second,19.7 ,796,46.3,5.00,1250.00
2015.00,67585.00,Diesel,Manual,First,12.99 ,2494,100.6,7.00,11990.00
2010.00,57000.00,Petrol,Automatic,Second,16.95 ,1197,78.9,5.00,2500.00
2019.00,22321.00,Petrol,Automatic,First,18.0 ,1497,117.3,5.00,11660.00
1998.00,95150.00,Petrol,Manual,Third,17.3 ,993,60,5.00,530.00
2015.00,36428.00,Petrol,Manual,First,20.51 ,998,67.04,5.00,3100.00
2012.00,73500.00,Diesel,Manual,Second,20.0 ,1399,68,5.00,2600.00
2015.00,47234.00,Petrol,Manual,First,18.0 ,1198,86.7,5.00,5090.00
2008.00,62364.00,Petrol,Manual,First,13.2 ,1495,94,5.00,2300.00
2012.00,89000.00,Diesel,Manual,First,22.32 ,1582,126.32,5.00,6000.00
2013.00,58653.00,Diesel,Manual,First,25.2 ,1248,74,5.00,4400.00
2013.00,30000.00,Petrol,Automatic,Second,14.8 ,1595,120.7,5.00,11000.00
2014.00,64042.00,Diesel,Manual,First,17.3 ,1998,163.7,5.00,5700.00
2013.00,120000.00,Diesel,Automatic,First,20.0 ,1968,138.1,5.00,6950.00
2014.00,90000.00,Diesel,Manual,First,12.05 ,2179,120,8.00,7900.00
2018.00,30733.00,Diesel,Automatic,First,20.68 ,1995,190,5.00,29300.00
2009.00,43600.00,Petrol,Automatic,First,10.93 ,3498,272,5.00,10240.00
2010.00,71473.00,Petrol,Automatic,Second,13.7 ,1798,157.75,5.00,5350.00
2014.00,39000.00,Petrol,Automatic,Second,16.5 ,1198,86.8,5.00,3490.00
2009.00,84045.00,Petrol,Manual,First,20.36 ,1197,78.9,5.00,2850.00
2014.00,57004.00,Petrol,Manual,First,17.4 ,1497,117.3,5.00,5350.00
2012.00,75464.00,Petrol,Manual,First,15.6 ,1196,70,5.00,3620.00
2006.00,142000.00,Diesel,Manual,First,12.8 ,2494,102,7.00,6250.00
2012.00,118683.00,Diesel,Manual,Second,21.0 ,1461,64.1,5.00,3190.00
2018.00,42000.00,Petrol,Manual,First,18.15 ,1198,82,6.00,5500.00
2019.00,12800.00,Petrol,Manual,First,18.6 ,1197,81.83,5.00,7670.00
2011.00,80000.00,Petrol,Manual,First,12.0 ,2092,127,7.00,5500.00
2014.00,76126.00,Diesel,Manual,First,19.3 ,1248,73.9,5.00,6600.00
2017.00,21000.00,Diesel,Automatic,Second,15.97 ,2993,258,5.00,55000.00
2013.00,85000.00,Diesel,Automatic,First,17.68 ,1968,174.33,5.00,21000.00
2017.00,27000.00,Petrol,Manual,First,21.4 ,1197,83.1,5.00,4500.00
2016.00,45794.00,Diesel,Automatic,First,13.01 ,2199,194.3,7.00,20670.00
2013.00,57352.00,Diesel,Automatic,First,14.39 ,1998,163.7,5.00,6500.00
2018.00,41467.00,Diesel,Automatic,First,15.0 ,2143,204,5.00,37980.00
2009.00,42000.00,Petrol,Manual,First,17.92 ,1086,62.1,5.00,1450.00
2014.00,62549.00,CNG,Manual,First,26.6,998,58.16,5.00,2950.00
2015.00,67048.00,Diesel,Manual,First,28.09 ,1248,88.5,5.00,7900.00
2018.00,11732.00,Petrol,Manual,First,17.4 ,1497,117.3,5.00,10070.00
2016.00,37000.00,Diesel,Manual,First,20.45 ,1461,83.8,5.00,6500.00
2015.00,30000.00,Diesel,Automatic,First,18.88 ,1995,184,5.00,22000.00
2016.00,53000.00,Diesel,Manual,First,26.0 ,1498,98.6,5.00,9750.00
2014.00,60000.00,Diesel,Manual,First,20.45 ,1461,83.8,5.00,6000.00
2014.00,65000.00,Diesel,Manual,First,24.0 ,1120,70,5.00,3990.00
2008.00,51000.00,Petrol,Manual,First,17.0 ,1086,null,5.00,1750.00
2015.00,92000.00,Diesel,Automatic,First,12.55 ,2982,168.5,7.00,19750.00
2017.00,31000.00,Diesel,Manual,First,13.68 ,2393,147.8,7.00,16950.00
2017.00,43917.00,Petrol,Manual,First,21.4 ,1197,83.1,5.00,6800.00
2007.00,46707.00,Petrol,Manual,First,17.0 ,1086,null,5.00,990.00
2013.00,84000.00,Petrol,Manual,First,19.81 ,1086,68.05,5.00,2950.00
2015.00,55662.00,Diesel,Automatic,First,12.07 ,2967,241.4,7.00,42830.00
2014.00,51000.00,Diesel,Automatic,First,27.03 ,1969,190,5.00,21500.00
2015.00,24398.00,Petrol,Manual,First,17.8 ,1497,117.3,5.00,7900.00
2011.00,78000.00,Petrol,Manual,Second,20.92 ,998,67.1,5.00,2300.00
2012.00,40315.00,Petrol,Manual,First,18.5 ,1198,86.8,5.00,2750.00
2011.00,83000.00,Diesel,Manual,First,12.05 ,2179,120,8.00,6710.00
2017.00,58151.00,Diesel,Automatic,First,19.6 ,1461,108.45,5.00,9600.00
2017.00,30519.00,Diesel,Manual,First,19.67 ,1582,126.2,5.00,12810.00
2019.00,20712.00,Petrol,Manual,First,23.84 ,1199,84,5.00,6940.00
2015.00,48000.00,Diesel,Manual,First,16.0 ,2179,140,7.00,9450.00
2015.00,85000.00,Diesel,Manual,First,20.34 ,1498,103.2,5.00,6000.00
2013.00,32000.00,Petrol,Automatic,First,14.8 ,1595,120.7,5.00,11000.00
2011.00,52000.00,Petrol,Manual,First,15.5 ,1586,103.3,5.00,2600.00
2007.00,58307.00,Petrol,Manual,First,15.3 ,1341,83,5.00,1950.00
2013.00,30000.00,Diesel,Automatic,First,17.54 ,2993,313,4.00,45000.00
2014.00,40000.00,Diesel,Automatic,First,17.11 ,1968,174.33,5.00,22000.00
2015.00,36000.00,Petrol,Manual,First,18.6 ,1197,81.83,5.00,4900.00
2015.00,58817.00,Diesel,Manual,First,19.87 ,1461,83.14,5.00,6250.00
2013.00,55000.00,Diesel,Manual,Second,20.54 ,1598,103.6,5.00,6100.00
2011.00,39000.00,Petrol,Manual,First,20.36 ,1197,78.9,5.00,2600.00
2011.00,6500.00,Petrol,Automatic,Third,6.4 ,5204,560,2.00,120000.00
2012.00,35000.00,Diesel,Automatic,First,14.74 ,2993,270.9,5.00,29000.00
2010.00,49900.00,Petrol,Manual,Second,17.5 ,1298,85.8,5.00,3300.00
2013.00,99500.00,Diesel,Manual,Second,22.3 ,1248,74,5.00,3050.00
2012.00,33249.00,Diesel,Manual,First,21.27 ,1396,88.76,5.00,3250.00
2014.00,52000.00,Petrol,Manual,First,19.1 ,1197,81.86,5.00,3750.00
2015.00,45000.00,Diesel,Manual,First,12.99 ,2494,100.6,7.00,13250.00
2017.00,22000.00,Petrol,Manual,First,23.84 ,1199,84,5.00,4800.00
2019.00,7858.00,Petrol,Manual,First,25.17 ,799,53.3,5.00,3800.00
2011.00,112000.00,Diesel,Manual,First,12.8 ,2494,102,7.00,8500.00
2016.00,41082.00,Diesel,Automatic,First,13.0 ,2143,204,5.00,38760.00
2009.00,72000.00,Petrol,Automatic,First,16.8 ,1497,116.4,5.00,3200.00
2011.00,84912.00,Petrol,Manual,First,20.36 ,1197,78.9,5.00,3500.00
2015.00,70000.00,Diesel,Manual,First,19.67 ,1582,126.2,5.00,12250.00
2014.00,21000.00,Petrol,Manual,First,19.5 ,1199,86.76,5.00,4750.00
2016.00,27000.00,Petrol,Manual,First,18.78 ,999,74,5.00,4500.00
2012.00,29000.00,Petrol,Manual,First,20.36 ,1197,78.9,5.00,2350.00
2014.00,48425.00,Diesel,Manual,First,23.08 ,1461,63.12,5.00,3400.00
2016.00,19000.00,Diesel,Automatic,First,21.5 ,1498,108.5,5.00,10000.00
2012.00,210000.00,Diesel,Manual,First,12.99 ,2494,100,7.00,9000.00
2013.00,64000.00,Petrol,Manual,Second,14.53 ,1798,138.1,5.00,5200.00
2006.00,200000.00,Diesel,Manual,Second,16.8 ,1493,110,5.00,1850.00
2013.00,100000.00,Diesel,Automatic,Second,11.3 ,2987,254.8,7.00,38000.00
2013.00,69140.00,Diesel,Manual,First,20.46 ,1461,83.8,5.00,5110.00
2019.00,21214.00,Petrol,Manual,First,15.41 ,1598,103.52,5.00,9660.00
2015.00,28000.00,Petrol,Manual,First,20.36 ,1197,78.9,5.00,3400.00
2017.00,29085.00,Petrol,Manual,First,18.15 ,1198,82,6.00,5840.00
2016.00,30000.00,Petrol,Automatic,First,23.1 ,998,67.04,5.00,3800.00
2012.00,32910.00,Petrol,Automatic,First,16.98 ,998,66.1,5.00,2500.00
2015.00,30000.00,Diesel,Manual,First,25.1 ,1498,98.6,5.00,6950.00
2010.00,35102.00,Petrol,Automatic,First,12.6 ,1798,161.6,5.00,5500.00
2017.00,22831.00,Petrol,Manual,First,18.9 ,1197,82,5.00,6190.00
2013.00,74911.00,Diesel,Manual,First,20.45 ,1461,83.8,5.00,6000.00
2015.00,21000.00,Petrol,Manual,First,18.9 ,1197,82,5.00,3750.00
2018.00,37160.00,Diesel,Manual,First,22.77 ,1498,98.59,5.00,9460.00
2011.00,41000.00,Petrol,Manual,Second,16.95 ,1498,97.7,5.00,3000.00
2016.00,37294.00,Diesel,Manual,First,25.83 ,1498,99,5.00,5750.00
2009.00,56927.00,Petrol,Manual,First,13.5 ,1799,130,5.00,4410.00
2017.00,21954.00,Petrol,Manual,First,25.17 ,799,53.3,5.00,3700.00
2014.00,50000.00,Petrol,Manual,Second,19.4 ,1198,86.8,5.00,2500.00
2012.00,78212.00,Petrol,Manual,First,16.1 ,1298,88.2,5.00,5350.00
2013.00,64500.00,Diesel,Manual,First,21.9 ,1396,88.8,5.00,3650.00
2014.00,51000.00,Diesel,Automatic,First,17.2 ,1968,138.03,5.00,13000.00
2012.00,52000.00,Petrol,Manual,First,18.9 ,998,67.1,5.00,2450.00
2015.00,120000.00,Diesel,Automatic,First,21.21 ,1498,103.2,5.00,5750.00
2017.00,65792.00,Diesel,Manual,First,26.0 ,1498,98.6,5.00,8110.00
2018.00,30000.00,Diesel,Manual,First,22.54 ,1396,88.73,5.00,7750.00
2017.00,54387.00,Petrol,Automatic,First,19.15 ,1198,75.94,5.00,5850.00
2018.00,1617.00,Petrol,Manual,First,25.17 ,799,53.3,5.00,4290.00
2015.00,82000.00,Diesel,Manual,First,25.6 ,1498,98.6,5.00,8000.00
2017.00,20000.00,Diesel,Manual,First,13.68 ,2393,147.8,8.00,16500.00
2015.00,98000.00,Diesel,Manual,First,27.39 ,1248,74,5.00,5500.00
2015.00,57000.00,Diesel,Manual,First,22.77 ,1498,98.59,5.00,6350.00
2013.00,250000.00,Diesel,Manual,Second,12.99 ,2494,100.6,8.00,7900.00
2014.00,56549.00,Diesel,Manual,First,22.7 ,1498,89.84,5.00,7200.00
2012.00,78500.00,Diesel,Manual,First,22.07 ,1199,73.9,5.00,3650.00
2016.00,55036.00,Diesel,Manual,First,22.54 ,1396,88.73,5.00,6350.00
2016.00,55000.00,Diesel,Manual,First,19.87 ,1461,83.8,5.00,7800.00
2007.00,90000.00,Petrol,Manual,Second,13.8 ,1299,70,5.00,1400.00
2007.00,155000.00,Diesel,Manual,First,13.1 ,2499,141,7.00,5500.00
2018.00,17810.00,Diesel,Manual,First,27.39 ,1248,74,5.00,8500.00
2011.00,42408.00,Diesel,Automatic,First,14.84 ,2143,170,5.00,10480.00
2005.00,81000.00,Petrol,Manual,Second,15.9 ,1298,85,5.00,750.00
2008.00,52000.00,Petrol,Manual,Second,12.85 ,1396,99.6,5.00,1300.00
2013.00,35000.00,Diesel,Automatic,First,16.73 ,2993,218,5.00,21000.00
2013.00,60000.00,Petrol,Manual,First,17.92 ,1086,62.1,5.00,2300.00
2015.00,27000.00,Diesel,Automatic,First,19.5 ,1968,141,5.00,14950.00
2017.00,55975.00,Diesel,Automatic,Second,17.68 ,1968,174.33,5.00,35920.00
2016.00,115000.00,Diesel,Manual,First,25.83 ,1498,99,5.00,4500.00
2016.00,132000.00,Diesel,Manual,First,14.95 ,2489,93.7,7.00,5500.00
2015.00,40337.00,Petrol,Automatic,First,23.1 ,998,67.04,5.00,4450.00
2008.00,192000.00,Diesel,Manual,First,12.8 ,2494,102,8.00,6850.00
2016.00,50000.00,Diesel,Manual,First,24.0 ,1120,70,5.00,5500.00
2016.00,28147.00,Petrol,Manual,First,18.9 ,1197,81.86,5.00,5070.00
2015.00,20000.00,Petrol,Manual,First,18.9 ,1197,82,5.00,3850.00
2016.00,11000.00,Petrol,Manual,First,18.6 ,1197,81.86,5.00,7950.00
2009.00,63000.00,Petrol,Manual,Second,18.2 ,998,67.1,5.00,1250.00
2014.00,36967.00,Petrol,Manual,First,20.92 ,998,67.1,5.00,3640.00
2016.00,73053.00,Diesel,Manual,First,13.0 ,2982,168.5,7.00,20000.00
2019.00,16392.00,Diesel,Manual,First,16.55 ,2498,105,6.00,10360.00
2007.00,79000.00,Petrol,Manual,First,17.0 ,1086,null,5.00,1850.00
2013.00,67000.00,Petrol,Manual,Second,16.78 ,1496,88.73,5.00,4050.00
2015.00,48600.00,Diesel,Automatic,First,12.0 ,2987,224,7.00,48500.00
2014.00,70000.00,Diesel,Manual,First,19.6 ,1461,108.45,5.00,8250.00
2014.00,84000.00,Diesel,Manual,First,22.9 ,1248,74,5.00,5250.00
2013.00,49106.00,Petrol,Manual,First,15.04 ,1598,103.2,5.00,4400.00
2017.00,35000.00,Diesel,Automatic,First,18.19 ,1968,174.5,5.00,25750.00
2014.00,51240.00,Diesel,Automatic,First,8.2 ,2993,245,4.00,29520.00
2011.00,37000.00,Petrol,Manual,Second,18.9 ,998,67.1,5.00,2100.00
2017.00,32587.00,Petrol,Manual,First,25.17 ,799,53.3,5.00,3710.00
2009.00,180000.00,Diesel,Manual,First,10.9 ,2499,143,7.00,7500.00
2017.00,21248.00,Diesel,Manual,First,24.3 ,1248,88.5,5.00,9440.00
2006.00,47200.00,Petrol,Manual,Second,17.0 ,1086,null,5.00,1200.00
2014.00,40000.00,Petrol,Automatic,First,10.5 ,1796,157.7,5.00,24000.00
2019.00,4000.00,Diesel,Automatic,First,0.0 ,1950,194,5.00,35000.00
2017.00,23700.00,CNG,Manual,First,17.5,1373,80.46,7.00,8250.00
2011.00,57000.00,Diesel,Automatic,Second,16.55 ,1968,147.51,5.00,9750.00
2014.00,37000.00,Petrol,Manual,First,18.9 ,1197,82,5.00,3450.00
2014.00,70000.00,Diesel,Manual,Second,13.5 ,2477,175.56,7.00,11850.00
2012.00,92469.00,Diesel,Automatic,Second,19.71 ,2143,201.15,5.00,16140.00
2015.00,55000.00,CNG,Manual,First,26.6,998,58.16,5.00,3700.00
2017.00,20000.00,Petrol,Automatic,First,24.07 ,998,67.1,5.00,4000.00
2015.00,42000.00,Petrol,Manual,Second,18.6 ,1197,81.83,5.00,5800.00
2014.00,28000.00,Diesel,Manual,First,23.4 ,1248,74,5.00,4650.00
2010.00,93000.00,Petrol,Automatic,Second,11.8 ,3498,272,7.00,15000.00
2015.00,23000.00,Petrol,Automatic,First,15.63 ,1499,110.4,5.00,6800.00
2016.00,36000.00,Diesel,Manual,First,25.1 ,1498,98.6,5.00,10250.00
2014.00,52000.00,Petrol,Manual,First,20.92 ,998,67.1,5.00,2700.00
2015.00,59245.00,Diesel,Manual,First,20.77 ,1248,88.8,7.00,8500.00
2018.00,31000.00,Diesel,Manual,First,22.54 ,1396,88.73,5.00,7750.00
2015.00,83000.00,Petrol,Manual,First,15.64 ,1193,64.08,5.00,2700.00
2004.00,81500.00,Petrol,Manual,Second,19.7 ,796,46.3,5.00,1300.00
2008.00,51000.00,Petrol,Manual,Second,19.5 ,1061,null,,1750.00
2018.00,9900.00,Petrol,Manual,First,15.8 ,1591,121.3,5.00,13200.00
2004.00,94000.00,Petrol,Manual,Second,18.9 ,998,67.1,5.00,1000.00
2017.00,27100.00,Petrol,Manual,First,16.78 ,1496,88.73,5.00,6370.00
2015.00,12000.00,Petrol,Manual,First,16.78 ,1496,88.73,5.00,4500.00
2013.00,29000.00,Diesel,Manual,First,19.01 ,1461,108.45,5.00,6500.00
2013.00,65000.00,Diesel,Manual,Second,19.3 ,1248,73.9,5.00,4990.00
2017.00,50794.00,Diesel,Automatic,First,17.9 ,2143,170,5.00,43300.00
2014.00,59000.00,Diesel,Manual,First,22.7 ,1498,89.84,5.00,6500.00
2012.00,72000.00,CNG,Manual,First,26.2,998,58.2,5.00,2250.00
2017.00,15234.00,Petrol,Automatic,First,19.12 ,1373,91.1,5.00,9950.00
2015.00,44000.00,Diesel,Manual,First,22.7 ,1498,89.84,5.00,7350.00
2016.00,125000.00,Diesel,Manual,First,22.95 ,1248,74,5.00,4600.00
2011.00,100000.00,Diesel,Automatic,First,11.4 ,2953,153.86,7.00,8500.00
2017.00,34686.00,Diesel,Automatic,First,19.6 ,1461,108.45,5.00,11860.00
2011.00,98000.00,Diesel,Manual,First,14.42 ,1995,147.6,5.00,8000.00
2015.00,90000.00,Diesel,Automatic,First,12.55 ,2982,168.5,7.00,21500.00
2007.00,81000.00,Petrol,Manual,First,15.26 ,1150,74.9,5.00,1300.00
2012.00,55000.00,Diesel,Manual,First,20.5 ,1598,103.5,5.00,5900.00
2013.00,52910.00,Diesel,Manual,Second,15.1 ,2179,140,7.00,9500.00
2010.00,100000.00,Diesel,Manual,First,19.3 ,1248,73.9,5.00,4500.00
2003.00,132000.00,Diesel,Manual,First,18.7 ,1896,66,5.00,2250.00
2014.00,18000.00,Petrol,Manual,First,13.7 ,1399,98.82,7.00,3350.00
2005.00,50000.00,Petrol,Manual,First,13.2 ,1495,94,5.00,700.00
2012.00,33000.00,Petrol,Automatic,First,14.74 ,1991,184,5.00,16000.00
2014.00,30000.00,Diesel,Manual,First,20.45 ,1461,83.8,5.00,8000.00
2015.00,8000.00,Petrol,Automatic,First,12.5 ,5000,488.1,2.00,100000.00
2012.00,58646.00,Diesel,Manual,First,22.32 ,1582,126.32,5.00,4740.00
2016.00,21000.00,Diesel,Automatic,First,13.0 ,2143,204,5.00,36000.00
2015.00,57026.00,Petrol,Manual,First,15.04 ,1598,103.6,5.00,5540.00
2017.00,42000.00,Diesel,Automatic,First,18.19 ,1968,174.5,5.00,22990.00
2017.00,26741.00,Diesel,Manual,First,15.4 ,1997,120,7.00,10080.00
2010.00,85000.00,Petrol,Manual,First,17.5 ,1798,null,5.00,2850.00
2000.00,78000.00,Petrol,Manual,First,16.1 ,796,37,4.00,550.00
2018.00,29091.00,Diesel,Automatic,First,13.22 ,2967,241.4,5.00,45520.00
2018.00,37323.00,Diesel,Manual,Second,17.45 ,1493,100,7.00,7290.00
2011.00,55595.00,Diesel,Manual,Second,20.54 ,1598,103.6,5.00,4300.00
2015.00,49900.00,Petrol,Manual,First,20.85 ,1197,83.14,5.00,4800.00
2012.00,52500.00,Petrol,Manual,Second,16.02 ,1373,93.7,7.00,5250.00
2016.00,5700.00,Petrol,Manual,First,24.7 ,796,47.3,5.00,2800.00
2014.00,53340.00,Diesel,Manual,First,21.9 ,1396,88.76,5.00,4350.00
2014.00,57000.00,Diesel,Manual,First,22.7 ,1498,89.84,5.00,5490.00
2015.00,59525.00,CNG,Manual,Second,32.26,998,58.2,4.00,3100.00
2014.00,58000.00,Diesel,Manual,First,20.34 ,1498,103.2,5.00,6500.00
2011.00,73000.00,Diesel,Manual,First,12.05 ,2179,120,8.00,6400.00
2016.00,33554.00,Diesel,Manual,First,25.83 ,1498,99,5.00,6220.00
2012.00,106000.00,Diesel,Manual,First,12.99 ,2494,100,8.00,8400.00
2018.00,27000.00,Diesel,Manual,First,28.4 ,1248,73.75,5.00,5900.00
2018.00,1000.00,Petrol,Manual,First,25.17 ,799,53.3,5.00,3400.00
2011.00,119000.00,Diesel,Manual,Third,13.1 ,2499,141,7.00,6500.00
2002.00,75000.00,Diesel,Manual,First,0.0 ,2112,null,6.00,1700.00
2015.00,64000.00,Petrol,Manual,First,18.88 ,999,123.24,5.00,6000.00
2016.00,63738.00,Diesel,Manual,First,19.67 ,1582,126.2,5.00,11900.00
2016.00,16000.00,Diesel,Automatic,First,14.69 ,2993,258,5.00,48000.00
2017.00,28000.00,Petrol,Automatic,First,18.69 ,1462,103,7.00,8000.00
2007.00,91000.00,Diesel,Automatic,Second,15.6 ,1896,106,5.00,2450.00
2013.00,25000.00,Petrol,Manual,First,18.6 ,1199,79.4,5.00,1750.00
2014.00,65630.00,Diesel,Automatic,First,15.73 ,1968,174.33,5.00,21750.00
2014.00,48094.00,Petrol,Manual,First,17.0 ,1497,118,5.00,7250.00
2009.00,90456.00,Petrol,Manual,Second,16.1 ,1298,88.2,5.00,3000.00
2012.00,140000.00,Diesel,Manual,First,20.0 ,1399,68,5.00,2510.00
2015.00,95000.00,Diesel,Automatic,First,12.55 ,2982,168.5,7.00,19600.00
2013.00,79000.00,Diesel,Manual,Second,15.8 ,2148,170,5.00,15500.00
2012.00,96000.00,Diesel,Manual,First,12.99 ,2494,100,7.00,11500.00
2004.00,186679.00,Petrol,Manual,Second,13.0 ,1493,100,5.00,1760.00
2015.00,91000.00,Diesel,Manual,First,25.8 ,1498,98.6,5.00,4680.00
2010.00,109703.00,Petrol,Automatic,Second,14.28 ,1798,138.03,5.00,4000.00
2012.00,110000.00,Diesel,Manual,First,22.3 ,1248,74,5.00,2800.00
2012.00,35000.00,Diesel,Manual,First,16.0 ,2179,140,7.00,8250.00
2010.00,47722.00,Diesel,Manual,First,21.1 ,1248,73.9,5.00,1700.00
2013.00,25000.00,Petrol,Automatic,First,14.74 ,1991,181.04,5.00,14850.00
2018.00,8000.00,Petrol,Automatic,First,17.0 ,1591,121.3,5.00,12850.00
2012.00,65000.00,Diesel,Automatic,First,14.94 ,2143,204,5.00,16000.00
2018.00,1048.00,Petrol,Manual,First,18.9 ,998,67.1,5.00,4700.00
2014.00,42000.00,Petrol,Manual,Second,16.02 ,1373,93.7,7.00,5940.00
2013.00,55000.00,Diesel,Manual,First,20.5 ,1598,103.5,5.00,8000.00
2010.00,72000.00,Diesel,Manual,First,12.8 ,2494,102,8.00,5450.00
2018.00,17773.00,Petrol,Automatic,First,13.7 ,1991,183,5.00,26760.00
2013.00,65000.00,Diesel,Manual,Second,20.14 ,1498,88,5.00,3500.00
2008.00,65000.00,Petrol,Manual,Second,0.0 ,1086,62,5.00,1390.00
2013.00,53280.00,Diesel,Manual,First,22.32 ,1582,126.3,5.00,4700.00
2016.00,34005.00,Petrol,Manual,First,17.0 ,1198,73.75,5.00,5750.00
2017.00,14618.00,Petrol,Manual,First,18.6 ,1197,81.83,5.00,8110.00
2006.00,65771.00,Petrol,Manual,Second,17.3 ,1061,64,5.00,750.00
2006.00,78000.00,Petrol,Manual,Second,13.5 ,1405,60,5.00,1000.00
2016.00,105545.00,Diesel,Manual,First,14.0 ,2498,112,7.00,5300.00
2017.00,25000.00,Diesel,Manual,First,12.4 ,2499,134,5.00,8000.00
2010.00,80561.00,Petrol,Manual,First,18.5 ,1197,80,5.00,2740.00
2017.00,6000.00,Petrol,Manual,First,21.4 ,1197,83.1,5.00,7500.00
